"date","season","year","month","holiday","weekday","workingday","weathersit","temperature","atemp","humidity","wind_speed","casual_users","registered_users","cnt","temp_range","temperature_range","recency","frequency","monetary","season_group","hour_group","humidity_group","Season Group","Hour Group","Humidity Group"
"2012-06-19","Spring","2012","June","No","Tuesday","Yes","Clear","0.688333","0.654692","0.69","0.148017","968","5857","6825","Hangat","Warm","195","1","6825","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-06-20","Spring","2012","June","No","Wednesday","Yes","Clear","0.7825","0.720975","0.592083","0.113812","872","5339","6211","Hangat","Warm","194","1","6211","","Morning","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-06-21","Summer","2012","June","No","Thursday","Yes","Clear","0.805833","0.752542","0.567917","0.118787","778","5127","5905","Panas","Hot","193","1","5905","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-06-22","Summer","2012","June","No","Friday","Yes","Clear","0.7775","0.724121","0.57375","0.182842","964","4859","5823","Hangat","Warm","192","1","5823","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-06-23","Summer","2012","June","No","Saturday","No","Clear","0.731667","0.652792","0.534583","0.179721","2657","4801","7458","Hangat","Warm","191","1","7458","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-06-24","Summer","2012","June","No","Sunday","No","Clear","0.743333","0.674254","0.479167","0.145525","2551","4340","6891","Hangat","Warm","190","1","6891","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-06-25","Summer","2012","June","No","Monday","Yes","Clear","0.715833","0.654042","0.504167","0.300383","1139","5640","6779","Hangat","Warm","189","1","6779","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-06-26","Summer","2012","June","No","Tuesday","Yes","Clear","0.630833","0.594704","0.373333","0.347642","1077","6365","7442","Hangat","Warm","188","1","7442","","Afternoon","Low Humidity","","Evening","Low Humidity"
"2012-06-27","Summer","2012","June","No","Wednesday","Yes","Clear","0.6975","0.640792","0.36","0.271775","1077","6258","7335","Hangat","Warm","187","1","7335","","Evening","Low Humidity","","Evening","Low Humidity"
"2012-06-28","Summer","2012","June","No","Thursday","Yes","Clear","0.749167","0.675512","0.4225","0.17165","921","5958","6879","Hangat","Warm","186","1","6879","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-06-29","Summer","2012","June","No","Friday","Yes","Clear","0.834167","0.786613","0.48875","0.165417","829","4634","5463","Panas","Hot","185","1","5463","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-06-30","Summer","2012","June","No","Saturday","No","Clear","0.765","0.687508","0.60125","0.161071","1455","4232","5687","Hangat","Warm","184","1","5687","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-07-01","Summer","2012","July","No","Sunday","No","Clear","0.815833","0.750629","0.51875","0.168529","1421","4110","5531","Panas","Hot","183","1","5531","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-07-02","Summer","2012","July","No","Monday","Yes","Clear","0.781667","0.702038","0.447083","0.195267","904","5323","6227","Hangat","Warm","182","1","6227","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-07-03","Summer","2012","July","No","Tuesday","Yes","Clear","0.780833","0.70265","0.492083","0.126237","1052","5608","6660","Hangat","Warm","181","1","6660","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-07-04","Summer","2012","July","Yes","Wednesday","No","Clear","0.789167","0.732337","0.53875","0.13495","2562","4841","7403","Hangat","Warm","180","1","7403","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-07-05","Summer","2012","July","No","Thursday","Yes","Clear","0.8275","0.761367","0.457917","0.194029","1405","4836","6241","Panas","Hot","179","1","6241","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-07-06","Summer","2012","July","No","Friday","Yes","Clear","0.828333","0.752533","0.450833","0.146142","1366","4841","6207","Panas","Hot","178","1","6207","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-07-07","Summer","2012","July","No","Saturday","No","Clear","0.861667","0.804913","0.492083","0.163554","1448","3392","4840","Panas","Hot","177","1","4840","","Night","Moderate Humidity","","Morning","Moderate Humidity"
"2012-07-08","Summer","2012","July","No","Sunday","No","Clear","0.8225","0.790396","0.57375","0.125629","1203","3469","4672","Panas","Hot","176","1","4672","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-07-09","Summer","2012","July","No","Monday","Yes","Mist","0.710833","0.654054","0.683333","0.180975","998","5571","6569","Hangat","Warm","175","1","6569","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-07-10","Summer","2012","July","No","Tuesday","Yes","Mist","0.720833","0.664796","0.6675","0.151737","954","5336","6290","Hangat","Warm","174","1","6290","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-07-11","Summer","2012","July","No","Wednesday","Yes","Clear","0.716667","0.650271","0.633333","0.151733","975","6289","7264","Hangat","Warm","173","1","7264","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-07-12","Summer","2012","July","No","Thursday","Yes","Clear","0.715833","0.654683","0.529583","0.146775","1032","6414","7446","Hangat","Warm","172","1","7446","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-07-13","Summer","2012","July","No","Friday","Yes","Mist","0.731667","0.667933","0.485833","0.08085","1511","5988","7499","Hangat","Warm","171","1","7499","","Morning","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-07-14","Summer","2012","July","No","Saturday","No","Mist","0.703333","0.666042","0.699167","0.143679","2355","4614","6969","Hangat","Warm","170","1","6969","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-07-15","Summer","2012","July","No","Sunday","No","Clear","0.745833","0.705196","0.717917","0.166667","1920","4111","6031","Hangat","Warm","169","1","6031","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-07-16","Summer","2012","July","No","Monday","Yes","Clear","0.763333","0.724125","0.645","0.164187","1088","5742","6830","Hangat","Warm","168","1","6830","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-07-17","Summer","2012","July","No","Tuesday","Yes","Clear","0.818333","0.755683","0.505833","0.114429","921","5865","6786","Panas","Hot","167","1","6786","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-07-18","Summer","2012","July","No","Wednesday","Yes","Clear","0.793333","0.745583","0.577083","0.137442","799","4914","5713","Hangat","Warm","166","1","5713","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-07-19","Summer","2012","July","No","Thursday","Yes","Clear","0.77","0.714642","0.600417","0.165429","888","5703","6591","Hangat","Warm","165","1","6591","","Afternoon","Moderate Humidity","","Evening","Moderate Humidity"
"2012-07-20","Summer","2012","July","No","Friday","Yes","Mist","0.665833","0.613025","0.844167","0.208967","747","5123","5870","Hangat","Warm","164","1","5870","","Evening","High Humidity","","Evening","High Humidity"
"2012-07-21","Summer","2012","July","No","Saturday","No","Light Snow/Rain","0.595833","0.549912","0.865417","0.2133","1264","3195","4459","Sedang","Mild","163","1","4459","","Evening","High Humidity","","Evening","High Humidity"
"2012-07-22","Summer","2012","July","No","Sunday","No","Mist","0.6675","0.623125","0.7625","0.0939208","2544","4866","7410","Hangat","Warm","162","1","7410","","Evening","High Humidity","","Evening","High Humidity"
"2012-07-23","Summer","2012","July","No","Monday","Yes","Clear","0.741667","0.690017","0.694167","0.138683","1135","5831","6966","Hangat","Warm","161","1","6966","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-07-24","Summer","2012","July","No","Tuesday","Yes","Clear","0.750833","0.70645","0.655","0.211454","1140","6452","7592","Hangat","Warm","160","1","7592","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-07-25","Summer","2012","July","No","Wednesday","Yes","Clear","0.724167","0.654054","0.45","0.1648","1383","6790","8173","Hangat","Warm","159","1","8173","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-07-26","Summer","2012","July","No","Thursday","Yes","Clear","0.776667","0.739263","0.596667","0.284813","1036","5825","6861","Hangat","Warm","158","1","6861","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-07-27","Summer","2012","July","No","Friday","Yes","Clear","0.781667","0.734217","0.594583","0.152992","1259","5645","6904","Hangat","Warm","157","1","6904","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-07-28","Summer","2012","July","No","Saturday","No","Clear","0.755833","0.697604","0.613333","0.15735","2234","4451","6685","Hangat","Warm","156","1","6685","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-07-29","Summer","2012","July","No","Sunday","No","Clear","0.721667","0.667933","0.62375","0.170396","2153","4444","6597","Hangat","Warm","155","1","6597","","Night","Moderate Humidity","","Morning","Moderate Humidity"
"2012-07-30","Summer","2012","July","No","Monday","Yes","Clear","0.730833","0.684987","0.66875","0.153617","1040","6065","7105","Hangat","Warm","154","1","7105","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-07-31","Summer","2012","July","No","Tuesday","Yes","Clear","0.713333","0.662896","0.704167","0.165425","968","6248","7216","Hangat","Warm","153","1","7216","","Morning","High Humidity","","Morning","High Humidity"
"2012-08-01","Summer","2012","August","No","Wednesday","Yes","Clear","0.7175","0.667308","0.6775","0.141179","1074","6506","7580","Hangat","Warm","152","1","7580","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-08-02","Summer","2012","August","No","Thursday","Yes","Clear","0.7525","0.707088","0.659583","0.129354","983","6278","7261","Hangat","Warm","151","1","7261","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-08-03","Summer","2012","August","No","Friday","Yes","Mist","0.765833","0.722867","0.6425","0.215792","1328","5847","7175","Hangat","Warm","150","1","7175","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-08-04","Summer","2012","August","No","Saturday","No","Clear","0.793333","0.751267","0.613333","0.257458","2345","4479","6824","Hangat","Warm","149","1","6824","","Morning","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-08-05","Summer","2012","August","No","Sunday","No","Clear","0.769167","0.731079","0.6525","0.290421","1707","3757","5464","Hangat","Warm","148","1","5464","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-08-06","Summer","2012","August","No","Monday","Yes","Mist","0.7525","0.710246","0.654167","0.129354","1233","5780","7013","Hangat","Warm","147","1","7013","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-08-07","Summer","2012","August","No","Tuesday","Yes","Mist","0.735833","0.697621","0.70375","0.116908","1278","5995","7273","Hangat","Warm","146","1","7273","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-08-08","Summer","2012","August","No","Wednesday","Yes","Mist","0.75","0.707717","0.672917","0.1107","1263","6271","7534","Hangat","Warm","145","1","7534","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-08-09","Summer","2012","August","No","Thursday","Yes","Clear","0.755833","0.699508","0.620417","0.1561","1196","6090","7286","Hangat","Warm","144","1","7286","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-08-10","Summer","2012","August","No","Friday","Yes","Mist","0.715833","0.667942","0.715833","0.238813","1065","4721","5786","Hangat","Warm","143","1","5786","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-08-11","Summer","2012","August","No","Saturday","No","Mist","0.6925","0.638267","0.732917","0.206479","2247","4052","6299","Hangat","Warm","142","1","6299","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-08-12","Summer","2012","August","No","Sunday","No","Clear","0.700833","0.644579","0.530417","0.122512","2182","4362","6544","Hangat","Warm","141","1","6544","","Afternoon","Moderate Humidity","","Evening","Moderate Humidity"
"2012-08-13","Summer","2012","August","No","Monday","Yes","Clear","0.720833","0.662254","0.545417","0.136212","1207","5676","6883","Hangat","Warm","140","1","6883","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-08-14","Summer","2012","August","No","Tuesday","Yes","Clear","0.726667","0.676779","0.686667","0.169158","1128","5656","6784","Hangat","Warm","139","1","6784","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-08-15","Summer","2012","August","No","Wednesday","Yes","Clear","0.706667","0.654037","0.619583","0.169771","1198","6149","7347","Hangat","Warm","138","1","7347","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-08-16","Summer","2012","August","No","Thursday","Yes","Clear","0.719167","0.654688","0.519167","0.141796","1338","6267","7605","Hangat","Warm","137","1","7605","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-08-17","Summer","2012","August","No","Friday","Yes","Clear","0.723333","0.2424","0.570833","0.231354","1483","5665","7148","Hangat","Warm","136","1","7148","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-08-18","Summer","2012","August","No","Saturday","No","Clear","0.678333","0.618071","0.603333","0.177867","2827","5038","7865","Hangat","Warm","135","1","7865","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-08-19","Summer","2012","August","No","Sunday","No","Mist","0.635833","0.603554","0.711667","0.08645","1208","3341","4549","Hangat","Warm","134","1","4549","","Night","High Humidity","","Night","High Humidity"
"2012-08-20","Summer","2012","August","No","Monday","Yes","Mist","0.635833","0.595967","0.734167","0.129979","1026","5504","6530","Hangat","Warm","133","1","6530","","Night","High Humidity","","Night","High Humidity"
"2012-08-21","Summer","2012","August","No","Tuesday","Yes","Clear","0.649167","0.601025","0.67375","0.0727708","1081","5925","7006","Hangat","Warm","132","1","7006","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-08-22","Summer","2012","August","No","Wednesday","Yes","Clear","0.6675","0.621854","0.677083","0.0702833","1094","6281","7375","Hangat","Warm","131","1","7375","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-08-23","Summer","2012","August","No","Thursday","Yes","Clear","0.695833","0.637008","0.635833","0.0845958","1363","6402","7765","Hangat","Warm","130","1","7765","","Night","Moderate Humidity","","Morning","Moderate Humidity"
"2012-08-24","Summer","2012","August","No","Friday","Yes","Mist","0.7025","0.6471","0.615","0.0721458","1325","6257","7582","Hangat","Warm","129","1","7582","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-08-25","Summer","2012","August","No","Saturday","No","Mist","0.661667","0.618696","0.712917","0.244408","1829","4224","6053","Hangat","Warm","128","1","6053","","Morning","High Humidity","","Morning","High Humidity"
"2012-08-26","Summer","2012","August","No","Sunday","No","Mist","0.653333","0.595996","0.845833","0.228858","1483","3772","5255","Hangat","Warm","127","1","5255","","Morning","High Humidity","","Morning","High Humidity"
"2012-08-27","Summer","2012","August","No","Monday","Yes","Clear","0.703333","0.654688","0.730417","0.128733","989","5928","6917","Hangat","Warm","126","1","6917","","Morning","High Humidity","","Morning","High Humidity"
"2012-08-28","Summer","2012","August","No","Tuesday","Yes","Clear","0.728333","0.66605","0.62","0.190925","935","6105","7040","Hangat","Warm","125","1","7040","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-08-29","Summer","2012","August","No","Wednesday","Yes","Clear","0.685","0.635733","0.552083","0.112562","1177","6520","7697","Hangat","Warm","124","1","7697","","Morning","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-08-30","Summer","2012","August","No","Thursday","Yes","Clear","0.706667","0.652779","0.590417","0.0771167","1172","6541","7713","Hangat","Warm","123","1","7713","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-08-31","Summer","2012","August","No","Friday","Yes","Clear","0.764167","0.6894","0.5875","0.168533","1433","5917","7350","Hangat","Warm","122","1","7350","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-09-01","Summer","2012","September","No","Saturday","No","Mist","0.753333","0.702654","0.638333","0.113187","2352","3788","6140","Hangat","Warm","121","1","6140","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-09-02","Summer","2012","September","No","Sunday","No","Mist","0.696667","0.649","0.815","0.0640708","2613","3197","5810","Hangat","Warm","120","1","5810","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-09-03","Summer","2012","September","Yes","Monday","No","Clear","0.7075","0.661629","0.790833","0.151121","1965","4069","6034","Hangat","Warm","119","1","6034","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-09-04","Summer","2012","September","No","Tuesday","Yes","Clear","0.725833","0.686888","0.755","0.236321","867","5997","6864","Hangat","Warm","118","1","6864","","Afternoon","High Humidity","","Evening","High Humidity"
"2012-09-05","Summer","2012","September","No","Wednesday","Yes","Clear","0.736667","0.708983","0.74125","0.187808","832","6280","7112","Hangat","Warm","117","1","7112","","Evening","High Humidity","","Evening","High Humidity"
"2012-09-06","Summer","2012","September","No","Thursday","Yes","Mist","0.696667","0.655329","0.810417","0.142421","611","5592","6203","Hangat","Warm","116","1","6203","","Evening","High Humidity","","Evening","High Humidity"
"2012-09-07","Summer","2012","September","No","Friday","Yes","Clear","0.703333","0.657204","0.73625","0.171646","1045","6459","7504","Hangat","Warm","115","1","7504","","Evening","High Humidity","","Evening","High Humidity"
"2012-09-08","Summer","2012","September","No","Saturday","No","Mist","0.659167","0.611121","0.799167","0.281104","1557","4419","5976","Hangat","Warm","114","1","5976","","Evening","High Humidity","","Evening","High Humidity"
"2012-09-09","Summer","2012","September","No","Sunday","No","Clear","0.61","0.578925","0.5475","0.224496","2570","5657","8227","Hangat","Warm","113","1","8227","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-09-10","Summer","2012","September","No","Monday","Yes","Clear","0.583333","0.565654","0.50375","0.258713","1118","6407","7525","Sedang","Mild","112","1","7525","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-09-11","Summer","2012","September","No","Tuesday","Yes","Clear","0.5775","0.554292","0.52","0.0920542","1070","6697","7767","Sedang","Mild","111","1","7767","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-09-12","Summer","2012","September","No","Wednesday","Yes","Clear","0.599167","0.570075","0.577083","0.131846","1050","6820","7870","Sedang","Mild","110","1","7870","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-09-13","Summer","2012","September","No","Thursday","Yes","Clear","0.6125","0.579558","0.637083","0.0827208","1054","6750","7804","Hangat","Warm","109","1","7804","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-09-14","Summer","2012","September","No","Friday","Yes","Clear","0.633333","0.594083","0.6725","0.103863","1379","6630","8009","Hangat","Warm","108","1","8009","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-09-15","Summer","2012","September","No","Saturday","No","Clear","0.608333","0.585867","0.501667","0.247521","3160","5554","8714","Hangat","Warm","107","1","8714","","Night","Moderate Humidity","","Morning","Moderate Humidity"
"2012-09-16","Summer","2012","September","No","Sunday","No","Clear","0.58","0.563125","0.57","0.0901833","2166","5167","7333","Sedang","Mild","106","1","7333","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-09-17","Summer","2012","September","No","Monday","Yes","Mist","0.580833","0.55305","0.734583","0.151742","1022","5847","6869","Sedang","Mild","105","1","6869","","Morning","High Humidity","","Morning","High Humidity"
"2012-09-18","Summer","2012","September","No","Tuesday","Yes","Mist","0.623333","0.565067","0.8725","0.357587","371","3702","4073","Hangat","Warm","104","1","4073","","Morning","High Humidity","","Morning","High Humidity"
"2012-09-19","Summer","2012","September","No","Wednesday","Yes","Clear","0.5525","0.540404","0.536667","0.215175","788","6803","7591","Sedang","Mild","103","1","7591","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-09-20","Summer","2012","September","No","Thursday","Yes","Clear","0.546667","0.532192","0.618333","0.118167","939","6781","7720","Sedang","Mild","102","1","7720","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-09-21","Summer","2012","September","No","Friday","Yes","Clear","0.599167","0.571971","0.66875","0.154229","1250","6917","8167","Sedang","Mild","101","1","8167","","Morning","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-09-22","Summer","2012","September","No","Saturday","No","Clear","0.65","0.610488","0.646667","0.283583","2512","5883","8395","Hangat","Warm","100","1","8395","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-09-23","Fall","2012","September","No","Sunday","No","Clear","0.529167","0.518933","0.467083","0.223258","2454","5453","7907","Sedang","Mild","99","1","7907","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-09-24","Fall","2012","September","No","Monday","Yes","Clear","0.514167","0.502513","0.492917","0.142404","1001","6435","7436","Sedang","Mild","98","1","7436","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-09-25","Fall","2012","September","No","Tuesday","Yes","Clear","0.55","0.544179","0.57","0.236321","845","6693","7538","Sedang","Mild","97","1","7538","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-09-26","Fall","2012","September","No","Wednesday","Yes","Clear","0.635","0.596613","0.630833","0.2444","787","6946","7733","Hangat","Warm","96","1","7733","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-09-27","Fall","2012","September","No","Thursday","Yes","Mist","0.65","0.607975","0.690833","0.134342","751","6642","7393","Hangat","Warm","95","1","7393","","Afternoon","Moderate Humidity","","Evening","Moderate Humidity"
"2012-09-28","Fall","2012","September","No","Friday","Yes","Mist","0.619167","0.585863","0.69","0.164179","1045","6370","7415","Hangat","Warm","94","1","7415","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-09-29","Fall","2012","September","No","Saturday","No","Clear","0.5425","0.530296","0.542917","0.227604","2589","5966","8555","Sedang","Mild","93","1","8555","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-09-30","Fall","2012","September","No","Sunday","No","Clear","0.526667","0.517663","0.583333","0.134958","2015","4874","6889","Sedang","Mild","92","1","6889","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-10-01","Fall","2012","October","No","Monday","Yes","Mist","0.520833","0.512","0.649167","0.0908042","763","6015","6778","Sedang","Mild","91","1","6778","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-10-02","Fall","2012","October","No","Tuesday","Yes","Light Snow/Rain","0.590833","0.542333","0.871667","0.104475","315","4324","4639","Sedang","Mild","90","1","4639","","Evening","High Humidity","","Evening","High Humidity"
"2012-10-03","Fall","2012","October","No","Wednesday","Yes","Mist","0.6575","0.599133","0.79375","0.0665458","728","6844","7572","Hangat","Warm","89","1","7572","","Night","High Humidity","","Night","High Humidity"
"2012-10-04","Fall","2012","October","No","Thursday","Yes","Mist","0.6575","0.607975","0.722917","0.117546","891","6437","7328","Hangat","Warm","88","1","7328","","Night","High Humidity","","Night","High Humidity"
"2012-10-05","Fall","2012","October","No","Friday","Yes","Clear","0.615","0.580187","0.6275","0.10635","1516","6640","8156","Hangat","Warm","87","1","8156","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-10-06","Fall","2012","October","No","Saturday","No","Clear","0.554167","0.538521","0.664167","0.268025","3031","4934","7965","Sedang","Mild","86","1","7965","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-10-07","Fall","2012","October","No","Sunday","No","Mist","0.415833","0.419813","0.708333","0.141162","781","2729","3510","Sedang","Mild","85","1","3510","","Night","High Humidity","","Night","High Humidity"
"2012-10-08","Fall","2012","October","Yes","Monday","No","Mist","0.383333","0.387608","0.709583","0.189679","874","4604","5478","Dingin","Cold","84","1","5478","","Night","High Humidity","","Night","High Humidity"
"2012-10-09","Fall","2012","October","No","Tuesday","Yes","Mist","0.446667","0.438112","0.761667","0.1903","601","5791","6392","Sedang","Mild","83","1","6392","","Morning","High Humidity","","Morning","High Humidity"
"2012-10-10","Fall","2012","October","No","Wednesday","Yes","Clear","0.514167","0.503142","0.630833","0.187821","780","6911","7691","Sedang","Mild","82","1","7691","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-10-11","Fall","2012","October","No","Thursday","Yes","Clear","0.435","0.431167","0.463333","0.181596","834","6736","7570","Sedang","Mild","81","1","7570","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-10-12","Fall","2012","October","No","Friday","Yes","Clear","0.4375","0.433071","0.539167","0.235092","1060","6222","7282","Sedang","Mild","80","1","7282","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-10-13","Fall","2012","October","No","Saturday","No","Clear","0.393333","0.391396","0.494583","0.146142","2252","4857","7109","Dingin","Cold","79","1","7109","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-10-14","Fall","2012","October","No","Sunday","No","Clear","0.521667","0.508204","0.640417","0.278612","2080","4559","6639","Sedang","Mild","78","1","6639","","Morning","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-10-15","Fall","2012","October","No","Monday","Yes","Mist","0.561667","0.53915","0.7075","0.296037","760","5115","5875","Sedang","Mild","77","1","5875","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-10-16","Fall","2012","October","No","Tuesday","Yes","Clear","0.468333","0.460846","0.558333","0.182221","922","6612","7534","Sedang","Mild","76","1","7534","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-10-17","Fall","2012","October","No","Wednesday","Yes","Clear","0.455833","0.450108","0.692917","0.101371","979","6482","7461","Sedang","Mild","75","1","7461","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-10-18","Fall","2012","October","No","Thursday","Yes","Mist","0.5225","0.512625","0.728333","0.236937","1008","6501","7509","Sedang","Mild","74","1","7509","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-10-19","Fall","2012","October","No","Friday","Yes","Mist","0.563333","0.537896","0.815","0.134954","753","4671","5424","Sedang","Mild","73","1","5424","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-10-20","Fall","2012","October","No","Saturday","No","Clear","0.484167","0.472842","0.572917","0.117537","2806","5284","8090","Sedang","Mild","72","1","8090","","Afternoon","Moderate Humidity","","Evening","Moderate Humidity"
"2012-10-21","Fall","2012","October","No","Sunday","No","Clear","0.464167","0.456429","0.51","0.166054","2132","4692","6824","Sedang","Mild","71","1","6824","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-10-22","Fall","2012","October","No","Monday","Yes","Clear","0.4875","0.482942","0.568333","0.0814833","830","6228","7058","Sedang","Mild","70","1","7058","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-10-23","Fall","2012","October","No","Tuesday","Yes","Clear","0.544167","0.530304","0.641667","0.0945458","841","6625","7466","Sedang","Mild","69","1","7466","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-10-24","Fall","2012","October","No","Wednesday","Yes","Clear","0.5875","0.558721","0.63625","0.0727792","795","6898","7693","Sedang","Mild","68","1","7693","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-10-25","Fall","2012","October","No","Thursday","Yes","Mist","0.55","0.529688","0.800417","0.124375","875","6484","7359","Sedang","Mild","67","1","7359","","Evening","High Humidity","","Evening","High Humidity"
"2012-10-26","Fall","2012","October","No","Friday","Yes","Mist","0.545833","0.52275","0.807083","0.132467","1182","6262","7444","Sedang","Mild","66","1","7444","","Night","High Humidity","","Night","High Humidity"
"2012-10-27","Fall","2012","October","No","Saturday","No","Mist","0.53","0.515133","0.72","0.235692","2643","5209","7852","Sedang","Mild","65","1","7852","","Night","High Humidity","","Night","High Humidity"
"2012-10-28","Fall","2012","October","No","Sunday","No","Mist","0.4775","0.467771","0.694583","0.398008","998","3461","4459","Sedang","Mild","64","1","4459","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-10-29","Fall","2012","October","No","Monday","Yes","Light Snow/Rain","0.44","0.4394","0.88","0.3582","2","20","22","Sedang","Mild","63","1","22","","Night","High Humidity","","Night","High Humidity"
